defined_class	defined_class_label	mechanism	mechanism_label	target	target_label
http://purl.obolibrary.org/obo/GO_1903463	regulation of mitotic cell cycle DNA replication	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1902969	mitotic DNA replication
http://purl.obolibrary.org/obo/GO_1901990	regulation of mitotic cell cycle phase transition	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044772	mitotic cell cycle phase transition
http://purl.obolibrary.org/obo/GO_0090266	regulation of mitotic cell cycle spindle assembly checkpoint	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007094	mitotic spindle assembly checkpoint signaling
http://purl.obolibrary.org/obo/GO_0009794	regulation of mitotic cell cycle, embryonic	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045448	mitotic cell cycle, embryonic
http://purl.obolibrary.org/obo/GO_0046602	regulation of mitotic centrosome separation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007100	mitotic centrosome separation
http://purl.obolibrary.org/obo/GO_1903379	regulation of mitotic chromosome condensation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007076	mitotic chromosome condensation
http://purl.obolibrary.org/obo/GO_0106114	regulation of mitotic cohesin dsDNA (leading strand) loading	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0062021	mitotic cohesin dsDNA (leading strand) loading
http://purl.obolibrary.org/obo/GO_1905405	regulation of mitotic cohesin loading	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061780	mitotic cohesin loading
http://purl.obolibrary.org/obo/GO_0106111	regulation of mitotic cohesin ssDNA (lagging strand) loading	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0062022	mitotic cohesin ssDNA (lagging strand) loading
http://purl.obolibrary.org/obo/GO_1905410	regulation of mitotic cohesin unloading	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061781	mitotic cohesin unloading
http://purl.obolibrary.org/obo/GO_1902412	regulation of mitotic cytokinesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000281	mitotic cytokinesis
http://purl.obolibrary.org/obo/GO_1902472	regulation of mitotic cytokinesis, division site positioning	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1902408	mitotic cytokinesis, division site positioning
http://purl.obolibrary.org/obo/GO_1903436	regulation of mitotic cytokinetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1902410	mitotic cytokinetic process
http://purl.obolibrary.org/obo/GO_0140279	regulation of mitotic division septum assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140278	mitotic division septum assembly
http://purl.obolibrary.org/obo/GO_0030071	regulation of mitotic metaphase/anaphase transition	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007091	metaphase/anaphase transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0007088	regulation of mitotic nuclear division	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140014	mitotic nuclear division
http://purl.obolibrary.org/obo/GO_1905557	regulation of mitotic nuclear envelope disassembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007077	mitotic nuclear membrane disassembly
http://purl.obolibrary.org/obo/GO_0000019	regulation of mitotic recombination	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006312	mitotic recombination
http://purl.obolibrary.org/obo/GO_1903221	regulation of mitotic recombination-dependent replication fork processing	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1990426	mitotic recombination-dependent replication fork processing
http://purl.obolibrary.org/obo/GO_1905822	regulation of mitotic sister chromatid arm separation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1990891	mitotic sister chromatid arm separation
http://purl.obolibrary.org/obo/GO_0033047	regulation of mitotic sister chromatid segregation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000070	mitotic sister chromatid segregation
http://purl.obolibrary.org/obo/GO_0010965	regulation of mitotic sister chromatid separation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0051306	mitotic sister chromatid separation
http://purl.obolibrary.org/obo/GO_1901673	regulation of mitotic spindle assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0090307	mitotic spindle assembly
http://purl.obolibrary.org/obo/GO_1903504	regulation of mitotic spindle checkpoint	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071174	mitotic spindle checkpoint signaling
http://purl.obolibrary.org/obo/GO_1904686	regulation of mitotic spindle disassembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0051228	mitotic spindle disassembly
http://purl.obolibrary.org/obo/GO_0032888	regulation of mitotic spindle elongation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000022	mitotic spindle elongation
http://purl.obolibrary.org/obo/GO_0110162	regulation of mitotic spindle elongation (spindle phase three)	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061805	mitotic spindle elongation (spindle phase three)
http://purl.obolibrary.org/obo/GO_0110159	regulation of mitotic spindle formation (spindle phase one)	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061804	mitotic spindle formation (spindle phase one)
http://purl.obolibrary.org/obo/GO_0060236	regulation of mitotic spindle organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007052	mitotic spindle organization
http://purl.obolibrary.org/obo/GO_0010695	regulation of mitotic spindle pole body separation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000073	initial mitotic spindle pole body separation
http://purl.obolibrary.org/obo/GO_1904536	regulation of mitotic telomere tethering at nuclear periphery	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044820	mitotic telomere tethering at nuclear periphery
http://purl.obolibrary.org/obo/GO_1905274	regulation of modification of postsynaptic actin cytoskeleton	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098885	modification of postsynaptic actin cytoskeleton
http://purl.obolibrary.org/obo/GO_0099159	regulation of modification of postsynaptic structure	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099010	modification of postsynaptic structure
http://purl.obolibrary.org/obo/GO_0098987	regulation of modification of synapse structure, modulating synaptic transmission	http://purl.obolibrary.org/obo/GO_1905244	regulation of modification of synaptic structure	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_1905244	regulation of modification of synaptic structure	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0099563	modification of synaptic structure
http://purl.obolibrary.org/obo/GO_1903959	regulation of monoatomic anion transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098656	monoatomic anion transmembrane transport
http://purl.obolibrary.org/obo/GO_0044070	regulation of monoatomic anion transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006820	monoatomic anion transport
http://purl.obolibrary.org/obo/GO_1904062	regulation of monoatomic cation transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098655	monoatomic cation transmembrane transport
http://purl.obolibrary.org/obo/GO_0034765	regulation of monoatomic ion transmembrane transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0034220	monoatomic ion transmembrane transport
http://purl.obolibrary.org/obo/GO_0043269	regulation of monoatomic ion transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006811	monoatomic ion transport
http://purl.obolibrary.org/obo/GO_1900623	regulation of monocyte aggregation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070487	monocyte aggregation
http://purl.obolibrary.org/obo/GO_0002613	regulation of monocyte antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002471	monocyte antigen processing and presentation
http://purl.obolibrary.org/obo/GO_0071637	regulation of monocyte chemotactic protein-1 production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071605	monocyte chemotactic protein-1 production
http://purl.obolibrary.org/obo/GO_0090025	regulation of monocyte chemotaxis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002548	monocyte chemotaxis
http://purl.obolibrary.org/obo/GO_0045655	regulation of monocyte differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0030224	monocyte differentiation
http://purl.obolibrary.org/obo/GO_2000437	regulation of monocyte extravasation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035696	monocyte extravasation
http://purl.obolibrary.org/obo/GO_1900843	regulation of monodictyphenone biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900815	monodictyphenone biosynthetic process
http://purl.obolibrary.org/obo/GO_0071675	regulation of mononuclear cell migration	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071674	mononuclear cell migration
http://purl.obolibrary.org/obo/GO_0032944	regulation of mononuclear cell proliferation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0032943	mononuclear cell proliferation
http://purl.obolibrary.org/obo/GO_0051513	regulation of monopolar cell growth	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0042814	monopolar cell growth
http://purl.obolibrary.org/obo/GO_0060688	regulation of morphogenesis of a branching structure	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001763	morphogenesis of a branching structure
http://purl.obolibrary.org/obo/GO_1905330	regulation of morphogenesis of an epithelium	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002009	morphogenesis of an epithelium
http://purl.obolibrary.org/obo/GO_1905503	regulation of motile cilium assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044458	motile cilium assembly
http://purl.obolibrary.org/obo/GO_2000671	regulation of motor neuron apoptotic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097049	motor neuron apoptotic process
http://purl.obolibrary.org/obo/GO_1905812	regulation of motor neuron axon guidance	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0008045	motor neuron axon guidance
http://purl.obolibrary.org/obo/GO_1905483	regulation of motor neuron migration	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097475	motor neuron migration
http://purl.obolibrary.org/obo/GO_0070255	regulation of mucus secretion	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070254	mucus secretion
http://purl.obolibrary.org/obo/GO_0040014	regulation of multicellular organism growth	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0035264	multicellular organism growth
http://purl.obolibrary.org/obo/GO_2000026	regulation of multicellular organismal development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007275	multicellular organism development
