defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_0032540	positive regulation of host-seeking behavior	http://purl.obolibrary.org/obo/GO_0032537	host-seeking behavior
http://purl.obolibrary.org/obo/GO_0002922	positive regulation of humoral immune response	http://purl.obolibrary.org/obo/GO_0006959	humoral immune response
http://purl.obolibrary.org/obo/GO_0002925	positive regulation of humoral immune response mediated by circulating immunoglobulin	http://purl.obolibrary.org/obo/GO_0002455	humoral immune response mediated by circulating immunoglobulin
http://purl.obolibrary.org/obo/GO_1900106	positive regulation of hyaluranon cable assembly	http://purl.obolibrary.org/obo/GO_0036118	hyaluranon cable assembly
http://purl.obolibrary.org/obo/GO_1900127	positive regulation of hyaluronan biosynthetic process	http://purl.obolibrary.org/obo/GO_0030213	hyaluronan biosynthetic process
http://purl.obolibrary.org/obo/GO_0010729	positive regulation of hydrogen peroxide biosynthetic process	http://purl.obolibrary.org/obo/GO_0050665	hydrogen peroxide biosynthetic process
http://purl.obolibrary.org/obo/GO_1903285	positive regulation of hydrogen peroxide catabolic process	http://purl.obolibrary.org/obo/GO_0042744	hydrogen peroxide catabolic process
http://purl.obolibrary.org/obo/GO_0010726	positive regulation of hydrogen peroxide metabolic process	http://purl.obolibrary.org/obo/GO_0042743	hydrogen peroxide metabolic process
http://purl.obolibrary.org/obo/GO_1905206	positive regulation of hydrogen peroxide-induced cell death	http://purl.obolibrary.org/obo/GO_0036474	cell death in response to hydrogen peroxide
http://purl.obolibrary.org/obo/GO_1901300	positive regulation of hydrogen peroxide-mediated programmed cell death	http://purl.obolibrary.org/obo/GO_0010421	hydrogen peroxide-mediated programmed cell death
http://purl.obolibrary.org/obo/GO_1904828	positive regulation of hydrogen sulfide biosynthetic process	http://purl.obolibrary.org/obo/GO_0070814	hydrogen sulfide biosynthetic process
http://purl.obolibrary.org/obo/GO_0051345	positive regulation of hydrolase activity	http://purl.obolibrary.org/obo/GO_0016787	hydrolase activity
http://purl.obolibrary.org/obo/GO_0002885	positive regulation of hypersensitivity	http://purl.obolibrary.org/obo/GO_0002524	hypersensitivity
http://purl.obolibrary.org/obo/GO_0075189	positive regulation of hyphopodium formation	http://purl.obolibrary.org/obo/GO_0075187	hyphopodium formation
http://purl.obolibrary.org/obo/GO_0035346	positive regulation of hypoxanthine transport	http://purl.obolibrary.org/obo/GO_0035344	hypoxanthine transport
http://purl.obolibrary.org/obo/GO_1902073	positive regulation of hypoxia-inducible factor-1alpha signaling pathway	http://purl.obolibrary.org/obo/GO_0097411	hypoxia-inducible factor-1alpha signaling pathway
http://purl.obolibrary.org/obo/GO_0032305	positive regulation of icosanoid secretion	http://purl.obolibrary.org/obo/GO_0032309	icosanoid secretion
http://purl.obolibrary.org/obo/GO_0045572	positive regulation of imaginal disc growth	http://purl.obolibrary.org/obo/GO_0007446	imaginal disc growth
http://purl.obolibrary.org/obo/GO_0110138	positive regulation of imaginal disc-derived leg joint morphogenesis	http://purl.obolibrary.org/obo/GO_0007480	imaginal disc-derived leg morphogenesis
http://purl.obolibrary.org/obo/GO_0110108	positive regulation of imaginal disc-derived wing vein specification	http://purl.obolibrary.org/obo/GO_0007474	imaginal disc-derived wing vein specification
http://purl.obolibrary.org/obo/GO_0033091	positive regulation of immature T cell proliferation	http://purl.obolibrary.org/obo/GO_0033079	immature T cell proliferation
http://purl.obolibrary.org/obo/GO_0033092	positive regulation of immature T cell proliferation in thymus	http://purl.obolibrary.org/obo/GO_0033080	immature T cell proliferation in thymus
http://purl.obolibrary.org/obo/GO_0090265	positive regulation of immune complex clearance by monocytes and macrophages	http://purl.obolibrary.org/obo/GO_0002436	immune complex clearance by monocytes and macrophages
http://purl.obolibrary.org/obo/GO_0002699	positive regulation of immune effector process	http://purl.obolibrary.org/obo/GO_0002252	immune effector process
http://purl.obolibrary.org/obo/GO_0050778	positive regulation of immune response	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002839	positive regulation of immune response to tumor cell	http://purl.obolibrary.org/obo/GO_0002418	immune response to tumor cell
http://purl.obolibrary.org/obo/GO_0002684	positive regulation of immune system process	http://purl.obolibrary.org/obo/GO_0002376	immune system process
http://purl.obolibrary.org/obo/GO_0002891	positive regulation of immunoglobulin mediated immune response	http://purl.obolibrary.org/obo/GO_0016064	immunoglobulin mediated immune response
http://purl.obolibrary.org/obo/GO_0002639	positive regulation of immunoglobulin production	http://purl.obolibrary.org/obo/GO_0002377	immunoglobulin production
http://purl.obolibrary.org/obo/GO_2000558	positive regulation of immunoglobulin production in mucosal tissue	http://purl.obolibrary.org/obo/GO_0002426	immunoglobulin production in mucosal tissue
http://purl.obolibrary.org/obo/GO_2000522	positive regulation of immunological synapse formation	http://purl.obolibrary.org/obo/GO_0001771	immunological synapse formation
http://purl.obolibrary.org/obo/GO_0090261	positive regulation of inclusion body assembly	http://purl.obolibrary.org/obo/GO_0070841	inclusion body assembly
http://purl.obolibrary.org/obo/GO_1900237	positive regulation of induction of conjugation with cellular fusion	http://purl.obolibrary.org/obo/GO_0010514	induction of conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0075185	positive regulation of infection cushion formation	http://purl.obolibrary.org/obo/GO_0075183	infection cushion formation
http://purl.obolibrary.org/obo/GO_0050729	positive regulation of inflammatory response	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/GO_0002863	positive regulation of inflammatory response to antigenic stimulus	http://purl.obolibrary.org/obo/GO_0002437	inflammatory response to antigenic stimulus
http://purl.obolibrary.org/obo/GO_0106016	positive regulation of inflammatory response to wounding	http://purl.obolibrary.org/obo/GO_0090594	inflammatory response to wounding
http://purl.obolibrary.org/obo/GO_0032340	positive regulation of inhibin secretion	http://purl.obolibrary.org/obo/GO_0032334	inhibin secretion
http://purl.obolibrary.org/obo/GO_1904325	positive regulation of inhibitory G protein-coupled receptor phosphorylation	http://purl.obolibrary.org/obo/GO_0002030	inhibitory G protein-coupled receptor phosphorylation
http://purl.obolibrary.org/obo/GO_1905704	positive regulation of inhibitory synapse assembly	http://purl.obolibrary.org/obo/GO_1904862	inhibitory synapse assembly
http://purl.obolibrary.org/obo/GO_0045756	positive regulation of initiation of acetate catabolic process by acetate	http://purl.obolibrary.org/obo/GO_0045146	initiation of acetate catabolic process by acetate
http://purl.obolibrary.org/obo/GO_1904514	positive regulation of initiation of premeiotic DNA replication	http://purl.obolibrary.org/obo/GO_1902974	meiotic DNA replication initiation
http://purl.obolibrary.org/obo/GO_0045089	positive regulation of innate immune response	http://purl.obolibrary.org/obo/GO_0045087	innate immune response
http://purl.obolibrary.org/obo/GO_1905682	positive regulation of innate immunity memory response	http://purl.obolibrary.org/obo/GO_0090714	innate immunity memory response
http://purl.obolibrary.org/obo/GO_0045609	positive regulation of inner ear auditory receptor cell differentiation	http://purl.obolibrary.org/obo/GO_0042491	inner ear auditory receptor cell differentiation
http://purl.obolibrary.org/obo/GO_2000982	positive regulation of inner ear receptor cell differentiation	http://purl.obolibrary.org/obo/GO_0060113	inner ear receptor cell differentiation
http://purl.obolibrary.org/obo/GO_1903797	positive regulation of inorganic anion transmembrane transport	http://purl.obolibrary.org/obo/GO_0098661	inorganic anion transmembrane transport
http://purl.obolibrary.org/obo/GO_0035342	positive regulation of inosine transport	http://purl.obolibrary.org/obo/GO_0035340	inosine transport
http://purl.obolibrary.org/obo/GO_0031587	positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	http://purl.obolibrary.org/obo/GO_0005220	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity
http://purl.obolibrary.org/obo/GO_1900090	positive regulation of inositol biosynthetic process	http://purl.obolibrary.org/obo/GO_0006021	inositol biosynthetic process
http://purl.obolibrary.org/obo/GO_0060732	positive regulation of inositol phosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0032958	inositol phosphate biosynthetic process
http://purl.obolibrary.org/obo/GO_0032962	positive regulation of inositol trisphosphate biosynthetic process	http://purl.obolibrary.org/obo/GO_0032959	inositol trisphosphate biosynthetic process
http://purl.obolibrary.org/obo/GO_0010925	positive regulation of inositol-polyphosphate 5-phosphatase activity	http://purl.obolibrary.org/obo/GO_0004445	inositol-polyphosphate 5-phosphatase activity
http://purl.obolibrary.org/obo/GO_0046628	positive regulation of insulin receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0008286	insulin receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0032024	positive regulation of insulin secretion	http://purl.obolibrary.org/obo/GO_0030073	insulin secretion
http://purl.obolibrary.org/obo/GO_0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	http://purl.obolibrary.org/obo/GO_0035773	insulin secretion involved in cellular response to glucose stimulus
http://purl.obolibrary.org/obo/GO_0043568	positive regulation of insulin-like growth factor receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0048009	insulin-like growth factor receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0033625	positive regulation of integrin activation	http://purl.obolibrary.org/obo/GO_0033622	integrin activation
http://purl.obolibrary.org/obo/GO_0045726	positive regulation of integrin biosynthetic process	http://purl.obolibrary.org/obo/GO_0045112	integrin biosynthetic process
http://purl.obolibrary.org/obo/GO_2001046	positive regulation of integrin-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0007229	integrin-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0032727	positive regulation of interferon-alpha production	http://purl.obolibrary.org/obo/GO_0032607	interferon-alpha production
http://purl.obolibrary.org/obo/GO_0032728	positive regulation of interferon-beta production	http://purl.obolibrary.org/obo/GO_0032608	interferon-beta production
http://purl.obolibrary.org/obo/GO_0032730	positive regulation of interleukin-1 alpha production	http://purl.obolibrary.org/obo/GO_0032610	interleukin-1 alpha production
http://purl.obolibrary.org/obo/GO_0032731	positive regulation of interleukin-1 beta production	http://purl.obolibrary.org/obo/GO_0032611	interleukin-1 beta production
http://purl.obolibrary.org/obo/GO_0032732	positive regulation of interleukin-1 production	http://purl.obolibrary.org/obo/GO_0032612	interleukin-1 production
http://purl.obolibrary.org/obo/GO_2000661	positive regulation of interleukin-1-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0070498	interleukin-1-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0032733	positive regulation of interleukin-10 production	http://purl.obolibrary.org/obo/GO_0032613	interleukin-10 production
http://purl.obolibrary.org/obo/GO_0032734	positive regulation of interleukin-11 production	http://purl.obolibrary.org/obo/GO_0032614	interleukin-11 production
http://purl.obolibrary.org/obo/GO_0032735	positive regulation of interleukin-12 production	http://purl.obolibrary.org/obo/GO_0032615	interleukin-12 production
http://purl.obolibrary.org/obo/GO_0032736	positive regulation of interleukin-13 production	http://purl.obolibrary.org/obo/GO_0032616	interleukin-13 production
http://purl.obolibrary.org/obo/GO_0032738	positive regulation of interleukin-15 production	http://purl.obolibrary.org/obo/GO_0032618	interleukin-15 production
http://purl.obolibrary.org/obo/GO_0032739	positive regulation of interleukin-16 production	http://purl.obolibrary.org/obo/GO_0032619	interleukin-16 production
http://purl.obolibrary.org/obo/GO_0032740	positive regulation of interleukin-17 production	http://purl.obolibrary.org/obo/GO_0032620	interleukin-17 production
http://purl.obolibrary.org/obo/GO_1903883	positive regulation of interleukin-17-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0097400	interleukin-17-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0150153	positive regulation of interleukin-17A production	http://purl.obolibrary.org/obo/GO_0097087	interleukin-17A production
http://purl.obolibrary.org/obo/GO_0032741	positive regulation of interleukin-18 production	http://purl.obolibrary.org/obo/GO_0032621	interleukin-18 production
http://purl.obolibrary.org/obo/GO_2000494	positive regulation of interleukin-18-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0035655	interleukin-18-mediated signaling pathway
http://purl.obolibrary.org/obo/GO_0032742	positive regulation of interleukin-19 production	http://purl.obolibrary.org/obo/GO_0032622	interleukin-19 production
http://purl.obolibrary.org/obo/GO_0032743	positive regulation of interleukin-2 production	http://purl.obolibrary.org/obo/GO_0032623	interleukin-2 production
http://purl.obolibrary.org/obo/GO_1902207	positive regulation of interleukin-2-mediated signaling pathway	http://purl.obolibrary.org/obo/GO_0038110	interleukin-2-mediated signaling pathway
